sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,xcs_pro
1115794,9,8,0,0,0,0,0,1,1,1,1,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1115795,2,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115796,8,9,0,0,0,0,0,0,0,0,1,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115797,92,2,0,0,0,0,2,7,8,16,2,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1115798,0,8,0,0,0,0,0,0,0,0,0,No,0,0.66,0.32,0,No,No,Yes,Yes,No,No
1115799,20,12,0,0,0,0,0,1,1,1,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1115800,27,2,0,0,16,32,4,13,21,25,0,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1115801,3,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1115802,5,9,0,2,5,11,1,4,8,10,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115803,7,2,0,6,18,30,4,7,23,28,0,No,0,0.82,0.83,0,No,No,No,Yes,No,No
1115804,2,9,0,2,3,4,0,2,2,7,0,No,0,0.34,0.41,0,No,No,No,Yes,No,No
1115805,15,8,0,10,20,30,2,11,29,52,6,No,0,0.88,0.87,0,No,No,No,Yes,No,No
1115806,4,8,0,25,25,25,0,2,6,11,1,No,0,1,0.99,0,No,No,No,Yes,No,No
1115807,128,,0,0,0,0,0,1,3,5,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1115808,3,8,0,1,3,5,0,2,3,3,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1115809,90,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1115810,56,8,0,210,438,704,0,0,0,0,0,No,0,0.96,0.96,0,No,No,No,Yes,No,No
1115811,36,52,0,0,0,0,0,2,4,4,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1115812,49,8,0,24,42,54,3,13,40,70,18,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115813,8,8,14,3,19,35,4,10,21,32,14,No,0,0.76,0.69,0,No,No,No,Yes,No,No
1115814,112,8,3,43,43,86,25,72,148,212,38,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115815,45,,0,0,0,0,0,1,1,4,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1115816,0,8,0,0,0,0,0,0,0,0,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
1115817,8,8,0,0,0,0,0,0,0,1,2,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1115818,106,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1115819,29,12,5,12,37,47,14,35,59,85,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115820,6,8,0,0,12,12,1,4,8,13,0,No,0,0.96,0.94,0,No,No,No,Yes,No,No
1115821,3,8,0,0,0,0,0,0,0,0,1,No,0,1,0.9,0,No,No,No,Yes,No,No
1115822,2,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1115823,3,2,0,0,2,3,0,0,5,5,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1115824,17,10,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1115825,288,4,0,0,0,0,2,16,24,30,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1115826,3,10,0,4,7,10,0,2,6,9,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1115827,117,8,1,0,5,35,17,47,114,158,19,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115828,4,9,0,0,0,0,0,1,3,4,0,No,0,0.34,0.41,0,No,No,No,Yes,No,No
1115829,2,10,0,0,0,0,0,0,1,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1115830,4,8,0,0,1,2,0,0,2,3,0,No,0,0.89,0.88,0,No,No,Yes,Yes,No,No
1115831,106,2,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,No,No,No
1115832,5,2,0,15,35,50,6,19,31,46,1,No,0,0.99,0.96,0,No,No,Yes,Yes,No,No
1115833,23,8,0,0,0,0,0,0,0,0,1,No,0,0.93,0.95,0,No,No,No,Yes,No,No
1115834,8,3,0,0,0,0,0,0,0,0,1,No,0,0.95,0.97,0,Yes,No,No,Yes,No,No
1115835,4,9,0,0,0,1,0,0,2,5,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115836,248,2,0,0,0,0,26,71,128,181,37,No,0,0.9,0.92,0,No,No,No,Yes,No,No
1115837,10,8,0,0,0,0,0,0,0,0,1,No,0,1,0.95,0,No,No,No,Yes,No,No
1115838,8,8,0,0,0,0,0,0,0,0,0,No,0,0.75,0.74,0,No,No,No,Yes,No,No
1115839,333,8,103,640,1296,1888,169,529,1065,1688,163,No,0,0.92,0.93,0,No,No,No,Yes,No,No
1115840,93,2,0,0,0,0,0,1,3,9,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1115841,25,8,0,0,0,0,0,0,1,2,1,No,0,1,1,0,No,No,No,Yes,No,No
1115842,152,2,4,50,100,150,9,30,59,133,27,No,0,0.91,0.95,0,No,No,No,Yes,No,No
1115843,0,8,0,3,4,5,2,3,6,7,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1115844,59,2,0,0,0,0,2,6,10,17,0,No,0,0.55,0.77,0,No,No,No,Yes,No,No
1115845,23,8,0,8,16,24,4,12,30,45,0,No,0,1,1,0,No,No,No,Yes,No,No
1115846,21,2,0,0,0,15,1,6,13,18,0,No,0,0.87,0.64,0,No,No,Yes,Yes,No,No
1115847,53,2,0,0,0,0,1,1,1,1,2,No,0,0.89,0.88,0,No,No,No,Yes,No,No
1115848,32,8,0,0,35,35,3,13,26,48,0,No,0,0.95,0.9,0,No,No,No,Yes,No,No
1115849,1,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,No,No,Yes,Yes,No,No
1115850,10,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115851,4,8,0,0,1,2,0,1,3,3,0,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1115852,1,9,1,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,Yes,Yes,No,No
1115853,871,2,687,3380,6660,10040,1006,2921,4927,6949,549,No,0,0.94,0.86,0,No,No,No,Yes,No,No
1115854,170,0,0,0,0,0,0,5,8,10,3,No,0,0,0,0,No,No,No,No,No,No
1115855,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1115856,5,8,0,0,0,0,0,0,0,0,0,No,0,0.65,0.81,0,No,No,Yes,Yes,No,No
1115857,5,4,0,0,0,0,0,1,1,3,0,No,0,0.84,0.9,0,No,No,No,Yes,No,No
1115858,43,8,0,0,0,0,0,0,0,0,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1115859,11,4,0,0,0,0,0,0,0,0,0,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1115860,27,2,0,0,0,0,0,4,5,7,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1115861,9,8,0,0,0,0,0,0,2,2,0,No,0,0.31,0.11,0,No,No,No,Yes,No,No
1115862,65,8,41,19,59,107,6,35,73,115,23,No,0,0.79,0.89,0,No,No,No,Yes,No,No
1115863,12,2,0,0,0,0,0,0,0,0,0,No,0,0.96,0.97,0,No,No,No,Yes,No,No
1115864,2,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1115865,2,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115866,3,2,0,25,25,25,2,8,8,10,0,No,0,0.74,0.52,0,No,No,No,Yes,No,No
1115867,38,8,38,292,526,757,209,338,561,877,85,No,0,0.94,0.95,2,No,No,No,Yes,No,No
1115868,9,8,0,0,0,0,0,0,0,0,0,No,0,0.93,0.97,0,No,No,No,Yes,No,No
1115869,2,8,0,0,2,3,0,1,2,3,0,No,0,0.93,0.96,0,No,No,No,Yes,No,No
1115871,9,4,0,0,0,0,0,0,1,1,0,No,0,0.82,0.79,0,Yes,No,Yes,Yes,No,No
1115872,6,2,0,0,0,0,0,0,0,0,0,No,0,0.15,0.34,0,Yes,No,No,Yes,No,No
1115873,3,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115874,7,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115875,14,4,0,0,0,0,0,0,0,0,7,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1115876,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1115877,1,8,0,0,0,0,0,0,0,0,1,No,0,0.93,0.95,0,No,No,No,Yes,No,No
1115878,40,8,0,0,0,0,2,5,7,24,0,No,0,0.95,0.91,0,No,No,No,Yes,No,No
1115879,48,8,0,0,0,0,0,0,0,0,0,No,0,0.61,0.62,0,No,No,No,Yes,No,No
1115880,619,2,186,1176,2400,3576,399,1159,2362,3139,379,No,0,0.88,0.74,2,No,No,No,Yes,No,No
1115881,4,12,0,10,17,29,4,10,19,29,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115882,254,8,0,120,240,480,38,166,331,478,59,No,0,0.76,0.8,0,No,No,No,Yes,No,No
1115883,22,8,0,0,0,0,0,3,7,9,0,No,0,0.89,0.54,0,No,No,No,Yes,No,No
1115884,25,2,0,0,0,0,6,7,21,22,0,No,0,0.9,0.95,0,No,No,No,Yes,No,No
1115885,117,8,498,300,300,600,384,562,1098,1746,234,No,0,0.99,0.99,1,No,No,No,Yes,No,No
1115886,4,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1115887,1,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.89,0,No,No,No,Yes,No,No
1115888,45,8,0,0,0,0,1,7,12,13,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1115889,67,2,0,0,0,0,3,8,16,24,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1115890,25,8,0,0,0,0,1,2,3,3,0,No,0,0.49,0.45,0,No,No,Yes,Yes,No,No
1115891,22,8,0,0,0,0,0,1,1,1,2,No,0,0.96,0.83,0,No,No,No,Yes,No,No
1115892,5,8,0,0,0,0,0,0,0,1,0,No,0,0.89,0.88,0,No,No,No,Yes,No,No
1115893,74,8,0,0,0,0,0,0,0,0,2,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1115894,123,2,21,45,135,210,27,94,204,234,27,No,0,0.95,0.87,0,No,No,No,Yes,No,No
1115895,21,2,0,0,0,0,1,1,5,8,0,No,0,1,0.98,0,No,No,No,Yes,No,No
1115896,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1115897,0,4,0,11,11,11,0,0,0,0,0,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1115898,11,4,0,0,0,0,0,0,0,0,0,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1115899,5,2,0,10,20,30,2,5,13,14,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1115900,8,4,0,2,4,4,0,0,0,0,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1115901,0,2,0,0,0,0,0,0,0,0,0,No,0,0.77,0.89,0,No,No,No,Yes,No,No
1115902,513,8,3,117,117,117,45,124,277,308,75,No,0,0.87,0.83,0,Yes,No,No,Yes,No,No
1115903,65,8,0,0,0,0,0,0,2,2,0,No,0,0.85,0.87,0,No,No,Yes,Yes,No,No
1115904,4,2,0,10,10,10,0,1,2,9,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1115905,8,3,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1115906,20,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1115907,0,2,2,32,32,32,0,0,0,0,0,No,0,0.77,0.78,0,No,No,No,Yes,No,No
1115908,3,2,0,0,0,0,0,0,0,0,0,No,0,0.8,0.66,0,Yes,No,No,Yes,No,No
1115909,18,2,0,0,0,2,0,1,14,14,0,No,0,0.37,0.62,0,Yes,No,No,Yes,No,No
1115910,3,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115911,67,2,0,0,0,0,0,0,0,0,0,No,0,0.66,0.68,0,Yes,No,No,Yes,No,No
1115912,0,9,0,5,7,7,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115913,67,4,0,0,0,0,0,0,3,3,0,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1115914,3,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115915,2,8,0,0,0,1,0,0,2,2,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1115916,2,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115917,27,2,0,0,0,0,0,2,21,22,1,No,0,0.92,0.92,0,Yes,No,No,Yes,No,No
1115918,1,2,0,5,9,13,2,6,9,10,0,No,1,0.89,0.88,0,No,No,No,Yes,No,No
1115919,47,2,0,0,0,0,2,6,13,16,0,No,0,1,0.99,0,Yes,No,No,Yes,No,No
1115920,12,3,0,0,0,0,0,3,4,4,1,No,0,0.95,0.97,0,Yes,No,No,Yes,No,No
1115921,14,8,0,0,0,0,0,0,0,2,0,No,0,0.39,0.17,0,Yes,No,No,Yes,No,No
1115922,15,3,0,0,0,0,1,1,1,3,0,No,0,0.5,0.39,0,No,No,No,Yes,No,No
1115923,27,2,0,60,120,160,12,18,21,21,0,No,10,0.36,0.19,0,No,No,No,Yes,No,No
1115924,3,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1115925,16,8,0,7,13,16,1,8,9,18,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
1115926,68,4,0,0,0,0,0,4,7,9,1,No,0,0.28,0.57,0,No,No,No,Yes,No,No
1115927,1,8,0,0,0,0,0,0,0,1,1,No,0,0.46,0.35,0,No,No,No,Yes,No,No
1115928,100,2,0,27,99,171,25,55,67,68,28,No,0,-99,1,0,No,No,No,Yes,No,No
1115929,19,2,0,0,0,0,0,0,1,4,0,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
1115930,3,8,0,36,64,100,13,34,65,91,0,No,0,0.96,0.94,0,No,No,No,Yes,No,Yes
1115931,6,2,0,20,20,20,0,3,8,14,0,No,0,1,1,0,Yes,No,No,Yes,No,No
1115932,11,2,0,0,0,0,0,0,0,0,0,No,0,0.66,0.68,0,Yes,No,No,Yes,No,No
1115933,20,4,0,37,37,74,4,19,41,48,1,No,0,0.85,0.77,0,No,No,No,Yes,No,No
1115934,48,2,0,0,0,0,0,0,121,121,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1115935,3,2,0,0,0,0,0,0,0,0,0,No,0,0.96,0.91,0,No,No,No,Yes,No,No
1115936,5,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115937,0,9,0,5,5,5,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115938,8,2,1,8,18,30,0,6,10,11,0,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1115939,36,2,0,0,0,0,0,0,0,0,0,No,0,0.81,0.78,0,Yes,No,No,Yes,No,No
1115940,66,,0,0,0,0,0,0,0,0,4,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1115941,3,0,0,12,26,38,5,16,29,42,1,No,0,0,0,0,No,No,Yes,No,No,Yes
1115942,676,2,0,0,0,0,5,66,95,101,47,No,0,0.9,0.88,0,No,No,Yes,Yes,No,No
1115943,16,4,0,0,0,0,1,1,2,5,0,No,0,0.94,0.95,0,No,No,No,Yes,No,No
1115944,35,2,0,0,0,0,1,2,4,4,2,No,0,0.59,0.59,0,Yes,No,No,Yes,No,No
1115945,59,8,2,0,0,0,0,0,9,13,1,No,0,0.76,0.85,0,Yes,No,No,No,No,No
1115946,2,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115947,46,2,0,0,0,0,1,1,1,9,0,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1115948,2,4,0,0,0,0,0,0,0,0,2,No,0,0.89,0.79,0,No,No,No,Yes,No,No
1115949,62,2,0,0,0,0,2,2,2,8,1,No,0,0.81,0.9,0,No,No,No,Yes,No,No
1115950,31,2,0,0,0,0,1,1,2,7,1,No,0,0.48,0.73,0,Yes,No,No,Yes,No,No
1115951,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1115952,234,10,87,288,456,648,72,197,314,533,68,No,0,0.65,0.81,0,No,No,No,Yes,No,No
1115953,9,9,0,0,0,0,0,0,0,0,0,No,0,0.82,0.78,0,No,No,No,Yes,No,No
1115954,4,2,0,1,1,1,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1115955,731,2,16,840,1880,3000,261,667,1108,1353,127,No,0,0.99,0.96,0,Yes,No,No,Yes,No,No
1115956,885,,0,0,0,0,4,10,18,30,6,No,0,-99,-99,0,Yes,No,No,No,No,No
1115957,1099,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1115958,2,8,0,0,0,0,0,0,1,1,1,No,0,0.98,0.96,0,No,No,No,Yes,No,No
1115959,13,9,0,0,0,0,0,0,0,0,1,No,0,0.73,0.82,0,No,No,No,Yes,No,No
1115960,16,12,1,18,33,54,3,17,29,47,18,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
1115961,2659,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1115962,860,8,800,800,1600,1600,270,817,1631,2530,191,No,0,0.97,0.91,0,No,No,No,Yes,No,No
1115963,5057,8,14,0,0,0,148,268,491,627,135,No,0,1,0.98,0,No,No,No,Yes,No,No
1115964,125,8,0,0,0,0,2,3,8,11,3,No,0,0.41,0.4,0,No,No,Yes,Yes,No,No
1115965,230,2,31,210,390,690,112,384,729,1060,106,No,0,1,0.99,0,No,No,No,Yes,No,No
1115966,122,14,0,0,0,0,10,26,37,46,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115967,15,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1115968,849,8,102,0,600,600,89,206,590,1064,202,No,0,0.91,0.94,0,No,No,No,Yes,No,No
1115969,5,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,No,No,No,Yes,No,No
1115970,0,3,0,1,1,1,1,1,1,1,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1115971,2455,8,280,3558,7718,11558,1187,3403,6669,10407,490,No,0,0.99,0.96,0,No,No,No,Yes,No,No
1115972,15,8,0,0,0,0,0,0,0,0,0,No,0,1,0.96,0,No,No,No,Yes,No,No
1115973,1,10,0,3,5,7,0,2,3,4,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1115974,0,8,0,10,14,18,0,1,4,11,0,No,0,0.48,0.39,0,No,No,Yes,Yes,No,No
1115975,1,2,0,0,0,0,0,0,0,0,0,No,0,0.26,0.32,0,No,No,No,Yes,No,No
1115976,53,2,35,600,1040,1460,121,330,553,904,45,No,0,0.96,0.94,1,No,No,No,Yes,No,No
1115977,12,2,0,0,0,0,0,0,0,0,0,No,0,0.56,0.56,0,Yes,No,No,Yes,No,No
1115978,4,2,0,1,6,13,1,2,9,9,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1115979,0,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1115980,11,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1115981,11,2,0,0,0,0,0,0,0,0,0,No,0,0.79,0.89,0,Yes,No,No,Yes,No,No
1115982,0,2,0,5,8,8,0,0,0,0,0,No,0,0.09,0.06,0,Yes,No,No,Yes,No,No
1115983,23,2,0,0,0,0,0,0,1,5,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1115984,0,2,0,5,8,9,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1115985,0,9,0,2,2,2,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1115986,5,2,0,0,0,0,0,0,0,0,0,No,0,0.93,0.95,0,No,No,No,Yes,No,No
1115987,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1115988,2,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1115989,10,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1115990,66,8,0,0,0,0,0,0,0,0,0,No,0,1,0.97,0,No,No,No,Yes,No,No
1115991,0,9,0,0,0,0,0,0,0,0,14,No,0,0.95,0.81,0,No,No,No,Yes,No,No
1115992,1755,8,0,0,0,0,2,6,12,18,2,No,0,0.96,0.94,0,No,No,No,Yes,No,No
1115993,0,2,8,0,0,0,0,0,0,0,0,No,0,0.75,0.75,0,Yes,No,No,Yes,No,No
1115994,7,8,0,1,1,1,0,0,0,0,0,No,0,0.81,0.83,0,Yes,No,Yes,Yes,No,No
1115995,0,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1115996,143,2,0,0,0,0,0,0,0,35,1,No,0,0.65,0.74,0,No,No,No,Yes,No,No
1115997,200,8,0,0,0,147,20,54,119,187,20,No,0,0.95,0.91,0,No,No,No,Yes,No,No
1115998,18,,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1115999,841,,0,0,0,0,1,8,11,44,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1116000,713,,376,0,0,0,83,350,650,1004,111,No,0,-99,-99,0,No,No,No,No,No,No
1116001,1257,8,0,0,0,0,12,38,103,301,51,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1116002,2,9,0,0,0,0,0,0,0,1,1,No,0,1,0.99,0,Yes,No,Yes,Yes,No,No
1116003,15,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1116004,782,8,0,0,0,500,34,173,640,972,43,No,0,0.99,0.97,0,No,No,No,Yes,No,No
1116005,388,2,0,0,0,0,0,2,12,12,0,No,0,0.04,0.02,0,Yes,No,No,Yes,No,No
1116006,1,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1116007,10,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,No,No,No,Yes,No,No
1116008,24,8,14,0,12,24,0,10,32,43,19,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1116009,1,12,0,3,5,7,1,2,4,7,0,No,0,0.83,0.74,0,No,No,No,Yes,No,No
1116010,0,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.78,0,No,No,No,Yes,No,No
1116011,35,8,0,20,20,40,1,17,39,58,4,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1116012,37,8,0,60,100,140,16,45,88,154,43,No,0,0.84,0.8,0,No,No,No,Yes,No,No
1116013,2,52,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1116014,19,8,0,0,0,0,0,0,0,0,1,No,0,0.82,0.68,0,No,No,Yes,Yes,No,No
1116015,309,2,229,354,531,885,180,574,881,1461,74,No,0,1,0.97,0,No,No,No,Yes,No,No
1116016,1,9,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1116017,15,12,0,0,0,0,1,2,4,5,1,No,0,0.88,0.81,0,No,No,No,Yes,No,No
1116018,16,8,0,0,0,0,1,4,7,10,2,No,0,1,1,0,No,No,No,Yes,No,No
1116019,9,,0,0,0,0,1,1,1,1,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1116020,7,8,0,0,0,0,0,0,0,0,0,No,0,0.67,0.8,0,No,No,No,Yes,No,No
1116021,6,17,0,0,1,3,0,2,2,7,0,No,0,0.79,0.83,0,No,No,No,Yes,No,No
1116022,5,8,0,0,0,0,1,1,4,5,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1116023,45,13,0,0,0,0,0,0,0,0,1,No,0,0.76,0.79,0,Yes,No,No,No,No,No
1116024,0,2,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1116025,640,8,0,4004,7028,10008,0,0,0,0,0,No,0,0.97,0.99,0,No,No,No,Yes,No,No
1116026,31,3,0,0,0,0,0,0,0,0,1,No,0,0.94,0.94,0,Yes,No,No,Yes,No,No
1116027,523,2,0,0,0,0,0,0,9,9,1,No,0,-99,0.33,0,No,No,No,Yes,No,No
1116028,97,8,0,0,0,0,1,3,5,12,0,No,0,0.97,0.95,0,No,No,No,Yes,No,No
1116029,20,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1116030,15,8,0,15,30,60,3,10,10,10,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1116031,180,2,0,0,0,0,0,0,11,12,1,No,0,0.58,0.68,0,No,No,No,Yes,No,No
1116032,293,2,120,384,832,1280,89,307,622,706,140,No,0,0.79,0.91,1,No,No,No,Yes,No,No
1116033,39,2,0,0,0,0,0,2,9,13,0,No,0,1,1,0,Yes,No,No,Yes,No,No
1116034,43,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.95,0,No,No,No,Yes,No,No
1116035,7,8,0,0,0,0,1,2,4,4,0,No,0,0.63,0.64,0,No,No,No,Yes,No,No
1116036,41,2,0,200,200,200,15,42,68,85,4,No,0,0.87,0.84,0,No,No,Yes,Yes,No,No
1116037,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1116038,68,2,0,0,0,0,0,5,5,5,1,No,0,0.93,0.86,0,Yes,No,No,Yes,No,No
1116039,2,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1116040,305,8,0,0,0,0,1,8,17,27,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1116041,0,8,0,0,0,0,0,0,0,0,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
1116042,32,8,0,43,43,86,6,33,56,78,6,No,0,0.53,0.68,0,No,No,No,Yes,No,No
1116043,9,8,0,0,0,0,0,0,1,1,1,No,0,0.99,0.99,0,Yes,No,Yes,Yes,No,No
1116044,5,12,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,Yes,No,Yes,Yes,No,No
1116045,0,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1116046,6,2,0,10,10,10,2,2,3,4,0,No,0,0.11,0.16,0,Yes,No,No,Yes,No,No
1116047,0,2,2,3,6,7,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1116048,39,2,0,0,0,0,0,0,0,0,0,No,0,0.74,0.83,0,Yes,No,No,Yes,No,No
